image_name,hands_found,left_hand_landmarks,cropped_hand
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.158259168
y: 0.480620801
z: 2.90770544e-007
, x: 0.185705528
y: 0.479272068
z: -0.0081527
, x: 0.216784358
y: 0.46643886
z: -0.0168215819
, x: 0.244132325
y: 0.468130946
z: -0.0267403722
, x: 0.267484397
y: 0.471235722
z: -0.0380001552
, x: 0.201586783
y: 0.426773131
z: -0.0153880529
, x: 0.216214478
y: 0.40246132
z: -0.033144623
, x: 0.234491065
y: 0.401810527
z: -0.0468791313
, x: 0.249612302
y: 0.409181714
z: -0.0552388951
, x: 0.187763467
y: 0.426231116
z: -0.0213464983
, x: 0.206426799
y: 0.39793849
z: -0.0390211567
, x: 0.228984505
y: 0.398988336
z: -0.0527574718
, x: 0.24474071
y: 0.409519583
z: -0.0610678457
, x: 0.172593877
y: 0.429709613
z: -0.0286974702
, x: 0.191440895
y: 0.401241332
z: -0.044345405
, x: 0.214817852
y: 0.400238752
z: -0.0554014742
, x: 0.231862992
y: 0.407357126
z: -0.0613615178
, x: 0.155933782
y: 0.436336875
z: -0.0366262086
, x: 0.172498554
y: 0.416028559
z: -0.0509967022
, x: 0.192574441
y: 0.407943875
z: -0.0602967031
, x: 0.209870011
y: 0.406389177
z: -0.0659314394
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.167340577
y: 0.461750835
z: 2.37527644e-007
, x: 0.196361408
y: 0.45855695
z: -0.00408827
, x: 0.222636491
y: 0.444863379
z: -0.0111736227
, x: 0.245761096
y: 0.438244283
z: -0.0206574071
, x: 0.26618737
y: 0.429833293
z: -0.030282164
, x: 0.197655648
y: 0.406328
z: -0.00476772152
, x: 0.207695961
y: 0.378767103
z: -0.0179597922
, x: 0.22743167
y: 0.378638089
z: -0.0276215822
, x: 0.243518636
y: 0.386331499
z: -0.0326920226
, x: 0.186811686
y: 0.405070305
z: -0.0114829876
, x: 0.196476102
y: 0.372723609
z: -0.0252534542
, x: 0.222008765
y: 0.373861939
z: -0.034986794
, x: 0.239845529
y: 0.386395872
z: -0.0395676419
, x: 0.175089493
y: 0.40670985
z: -0.0195555575
, x: 0.185334712
y: 0.375587106
z: -0.0304766782
, x: 0.21180588
y: 0.3758609
z: -0.0362685174
, x: 0.230791658
y: 0.384995103
z: -0.0384253301
, x: 0.164041668
y: 0.412381023
z: -0.0283643622
, x: 0.176891848
y: 0.389958769
z: -0.0384395793
, x: 0.199203983
y: 0.385422528
z: -0.0434479713
, x: 0.218146235
y: 0.38839677
z: -0.0453983471
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.144186541
y: 0.486644775
z: 5.44625713e-008
, x: 0.169643402
y: 0.473598778
z: -0.00201325351
, x: 0.188670799
y: 0.455259889
z: -0.00931824464
, x: 0.203981549
y: 0.44482103
z: -0.019469671
, x: 0.212659657
y: 0.432109
z: -0.0296321195
, x: 0.158939451
y: 0.425906271
z: -0.00844906364
, x: 0.157900393
y: 0.395843208
z: -0.0243664682
, x: 0.180095986
y: 0.398631692
z: -0.037035238
, x: 0.193748176
y: 0.407071859
z: -0.0440964065
, x: 0.147017717
y: 0.428846657
z: -0.0169157591
, x: 0.147165537
y: 0.39396739
z: -0.032856
, x: 0.174878106
y: 0.398829281
z: -0.0450661629
, x: 0.187850818
y: 0.409869909
z: -0.0518775
, x: 0.135009617
y: 0.433873057
z: -0.0260996185
, x: 0.13606742
y: 0.403352529
z: -0.03889364
, x: 0.165528074
y: 0.405927628
z: -0.0454696268
, x: 0.180481374
y: 0.415819973
z: -0.048228249
, x: 0.124520615
y: 0.441794872
z: -0.0355478972
, x: 0.130441397
y: 0.41878438
z: -0.0466426723
, x: 0.152847454
y: 0.41599533
z: -0.0508771352
, x: 0.166859746
y: 0.420367062
z: -0.0526840799
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.0857992247
y: 0.494282424
z: 4.57319629e-007
, x: 0.132516041
y: 0.500851214
z: -0.015567312
, x: 0.190677792
y: 0.488683403
z: -0.0301326085
, x: 0.236280397
y: 0.491465569
z: -0.0464182682
, x: 0.274733663
y: 0.492316
z: -0.0633288696
, x: 0.185692817
y: 0.417689353
z: -0.0191182327
, x: 0.204838663
y: 0.376871407
z: -0.0424505249
, x: 0.23506175
y: 0.373412848
z: -0.0605384
, x: 0.259917468
y: 0.382515788
z: -0.0711526573
, x: 0.1629823
y: 0.412722319
z: -0.02703177
, x: 0.184511229
y: 0.361689568
z: -0.0515814833
, x: 0.221251935
y: 0.365213662
z: -0.0689465851
, x: 0.245218843
y: 0.386468112
z: -0.0781421587
, x: 0.138235793
y: 0.413917571
z: -0.037763454
, x: 0.161791965
y: 0.363664925
z: -0.0604520589
, x: 0.19788757
y: 0.367412418
z: -0.0733902156
, x: 0.222832978
y: 0.385605335
z: -0.07872089
, x: 0.111081094
y: 0.421683699
z: -0.05012694
, x: 0.139898166
y: 0.3899239
z: -0.069984749
, x: 0.172974661
y: 0.385286033
z: -0.0807461664
, x: 0.198664397
y: 0.391864
z: -0.0859122872
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.160755724
y: 0.489166051
z: 4.48289e-007
, x: 0.200123265
y: 0.49661392
z: -0.00702547655
, x: 0.240906954
y: 0.488895714
z: -0.0198390242
, x: 0.275105983
y: 0.490668058
z: -0.0359698087
, x: 0.306331843
y: 0.490663111
z: -0.0521057397
, x: 0.226591304
y: 0.421086401
z: -0.0115755387
, x: 0.247652739
y: 0.384803683
z: -0.0321655162
, x: 0.278260887
y: 0.385541618
z: -0.0471558943
, x: 0.301320493
y: 0.397094429
z: -0.0550394617
, x: 0.213005379
y: 0.418833047
z: -0.0211174972
, x: 0.238348261
y: 0.376827061
z: -0.0421685055
, x: 0.275128335
y: 0.380336165
z: -0.0553650036
, x: 0.29630509
y: 0.397947878
z: -0.0610575676
, x: 0.199870646
y: 0.421089321
z: -0.0324699655
, x: 0.225863427
y: 0.382223487
z: -0.0496445224
, x: 0.26455003
y: 0.38488403
z: -0.0564351
, x: 0.289531171
y: 0.39827311
z: -0.0573289245
, x: 0.188753575
y: 0.430957407
z: -0.0449181497
, x: 0.218507364
y: 0.4045223
z: -0.0578110889
, x: 0.250209183
y: 0.401658267
z: -0.0620075427
, x: 0.272471
y: 0.407158315
z: -0.0621659905
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.101166956
y: 0.511654437
z: 2.86322063e-007
, x: 0.149348602
y: 0.507673502
z: -0.00494994782
, x: 0.199403778
y: 0.487072
z: -0.0118845087
, x: 0.242442518
y: 0.482467413
z: -0.0230703671
, x: 0.278334081
y: 0.4823623
z: -0.0344422087
, x: 0.17752412
y: 0.424035251
z: 0.00408613356
, x: 0.19743374
y: 0.387248874
z: -0.0123941824
, x: 0.224706531
y: 0.38368836
z: -0.027739143
, x: 0.248528153
y: 0.39203611
z: -0.037281584
, x: 0.160938635
y: 0.419483721
z: -0.00659771
, x: 0.181575611
y: 0.376176506
z: -0.025570333
, x: 0.217007518
y: 0.374394417
z: -0.0429263
, x: 0.244630888
y: 0.389443457
z: -0.0525675602
, x: 0.141320154
y: 0.419935733
z: -0.0198063888
, x: 0.163179129
y: 0.374527454
z: -0.0367880054
, x: 0.20147866
y: 0.373430371
z: -0.0503455848
, x: 0.232624099
y: 0.386186391
z: -0.0571141019
, x: 0.121912517
y: 0.426361382
z: -0.0340696871
, x: 0.150778487
y: 0.395299971
z: -0.0490947589
, x: 0.18284373
y: 0.387821287
z: -0.0581305064
, x: 0.211125463
y: 0.391349643
z: -0.0627029538
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.144565761
y: 0.527400434
z: 1.63266805e-007
, x: 0.192950681
y: 0.515507579
z: 0.0103409234
, x: 0.227824494
y: 0.486429572
z: 0.00992145855
, x: 0.254170895
y: 0.469201237
z: 0.00208288245
, x: 0.269105166
y: 0.451051474
z: -0.00485432148
, x: 0.181316048
y: 0.425383478
z: 0.017107524
, x: 0.188005909
y: 0.380914211
z: 0.00118962291
, x: 0.222064555
y: 0.383361459
z: -0.00992292911
, x: 0.245416984
y: 0.398443967
z: -0.0136150932
, x: 0.167725846
y: 0.424524546
z: -0.000211397186
, x: 0.17277883
y: 0.37203002
z: -0.0164784566
, x: 0.216763079
y: 0.37397027
z: -0.0262935832
, x: 0.241157696
y: 0.393352628
z: -0.0277032554
, x: 0.153817505
y: 0.427541763
z: -0.0193112083
, x: 0.163512051
y: 0.380780339
z: -0.0329792872
, x: 0.208994061
y: 0.383633465
z: -0.0341101736
, x: 0.233408228
y: 0.399161935
z: -0.0296626315
, x: 0.144219488
y: 0.438008636
z: -0.0386365242
, x: 0.161572427
y: 0.402565897
z: -0.051719781
, x: 0.195792496
y: 0.398478955
z: -0.0530308187
, x: 0.219304293
y: 0.405829
z: -0.0491797253
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.0990524516
y: 0.553311944
z: 5.9333928e-007
, x: 0.140334085
y: 0.543833911
z: -0.0113668991
, x: 0.184308603
y: 0.512926221
z: -0.0268000085
, x: 0.225543857
y: 0.499932796
z: -0.0440242514
, x: 0.267313898
y: 0.493844569
z: -0.0615015402
, x: 0.136021391
y: 0.46155265
z: -0.0291232821
, x: 0.161441296
y: 0.426211
z: -0.055983413
, x: 0.199388504
y: 0.421291143
z: -0.0739985183
, x: 0.231751859
y: 0.427049398
z: -0.085231714
, x: 0.113246396
y: 0.461498708
z: -0.0397460237
, x: 0.142535031
y: 0.418648779
z: -0.0689071938
, x: 0.189254582
y: 0.416297555
z: -0.0853729174
, x: 0.227289587
y: 0.426844299
z: -0.0941250324
, x: 0.0975037
y: 0.470628351
z: -0.0518691689
, x: 0.12664625
y: 0.428650409
z: -0.0774328038
, x: 0.173082829
y: 0.424372971
z: -0.0872769803
, x: 0.211445719
y: 0.430397451
z: -0.0907248
, x: 0.089419
y: 0.487629771
z: -0.0650614724
, x: 0.12425302
y: 0.457300037
z: -0.0862035304
, x: 0.158022717
y: 0.443623036
z: -0.094695352
, x: 0.187008038
y: 0.438070089
z: -0.0983892679
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.105923414
y: 0.514343143
z: 3.6528715e-007
, x: 0.156727493
y: 0.509879529
z: -0.0141122648
, x: 0.211145803
y: 0.492329836
z: -0.0278359652
, x: 0.253772736
y: 0.489104509
z: -0.0444160253
, x: 0.286842555
y: 0.478670895
z: -0.0612128749
, x: 0.188669562
y: 0.417537034
z: -0.00879838318
, x: 0.216738209
y: 0.376706302
z: -0.036089953
, x: 0.248936892
y: 0.372359872
z: -0.06001845
, x: 0.275951236
y: 0.383508593
z: -0.0732979625
, x: 0.168421611
y: 0.41214785
z: -0.0173915345
, x: 0.196044624
y: 0.363719642
z: -0.0447024703
, x: 0.23373428
y: 0.361494809
z: -0.070206143
, x: 0.262011558
y: 0.379676849
z: -0.0841673911
, x: 0.145384148
y: 0.414491177
z: -0.0290540401
, x: 0.168387458
y: 0.363353103
z: -0.0511047766
, x: 0.206291735
y: 0.35667184
z: -0.0698442683
, x: 0.237589136
y: 0.368342459
z: -0.0792616531
, x: 0.121126376
y: 0.424567968
z: -0.0423025489
, x: 0.146609694
y: 0.387865
z: -0.0606723651
, x: 0.17804
y: 0.372895926
z: -0.0726295263
, x: 0.207247987
y: 0.371486455
z: -0.0786242187
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.180005148
y: 0.479255736
z: 3.92670472e-007
, x: 0.242533445
y: 0.460680485
z: 0.0252741929
, x: 0.28121385
y: 0.434889793
z: 0.0275769103
, x: 0.311287493
y: 0.420824856
z: 0.0185011476
, x: 0.336774647
y: 0.403209299
z: 0.00940046
, x: 0.220546618
y: 0.366992086
z: 0.0444844142
, x: 0.250808269
y: 0.32683897
z: 0.0375490673
, x: 0.291937381
y: 0.322504818
z: 0.0266466681
, x: 0.324561954
y: 0.328238487
z: 0.0191415492
, x: 0.204596311
y: 0.365494847
z: 0.0174785051
, x: 0.240303963
y: 0.315351874
z: 0.00605224539
, x: 0.290613562
y: 0.312466204
z: -0.00698947161
, x: 0.325433135
y: 0.323753923
z: -0.0136793619
, x: 0.192627415
y: 0.369093835
z: -0.0107305571
, x: 0.232968673
y: 0.319784045
z: -0.0203099605
, x: 0.284955114
y: 0.317883551
z: -0.0237942748
, x: 0.319786727
y: 0.327256
z: -0.024187902
, x: 0.1940514
y: 0.382954299
z: -0.0383626036
, x: 0.238060758
y: 0.344869435
z: -0.0448496863
, x: 0.278914958
y: 0.337559611
z: -0.0432086028
, x: 0.307627141
y: 0.340194702
z: -0.0405245498
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.212499753
y: 0.522799492
z: -1.14409238e-009
, x: 0.243188679
y: 0.513893366
z: -0.031102838
, x: 0.258693248
y: 0.49564749
z: -0.0519132055
, x: 0.245415345
y: 0.476996481
z: -0.0711949766
, x: 0.220883027
y: 0.460259169
z: -0.0895844474
, x: 0.262278885
y: 0.428619981
z: -0.0353730582
, x: 0.263818413
y: 0.380605578
z: -0.059586104
, x: 0.263449401
y: 0.350065827
z: -0.0776888
, x: 0.25958
y: 0.32582134
z: -0.0906379297
, x: 0.229507759
y: 0.432421505
z: -0.0328975692
, x: 0.217564687
y: 0.413886756
z: -0.0667935088
, x: 0.214315549
y: 0.445965
z: -0.0775765926
, x: 0.21708709
y: 0.463540196
z: -0.0792037398
, x: 0.200695306
y: 0.439058691
z: -0.0332865454
, x: 0.187445849
y: 0.416110933
z: -0.0613694191
, x: 0.191902116
y: 0.443073601
z: -0.0565890893
, x: 0.197937191
y: 0.462790161
z: -0.0479485765
, x: 0.177013487
y: 0.450146049
z: -0.0368283
, x: 0.166903064
y: 0.432606906
z: -0.0552663207
, x: 0.174696863
y: 0.450017065
z: -0.0494134948
, x: 0.183938086
y: 0.464492649
z: -0.040810667
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.149525508
y: 0.561065555
z: 3.18029748e-007
, x: 0.179791689
y: 0.550489664
z: -0.0370000787
, x: 0.200528115
y: 0.529629946
z: -0.0615423657
, x: 0.201623499
y: 0.511179
z: -0.0847890675
, x: 0.186772868
y: 0.492494673
z: -0.10837882
, x: 0.212432325
y: 0.477780819
z: -0.0353696793
, x: 0.229209527
y: 0.438800424
z: -0.0598691329
, x: 0.240505517
y: 0.411482751
z: -0.0804733634
, x: 0.248198926
y: 0.391290545
z: -0.0962126553
, x: 0.178353459
y: 0.47987783
z: -0.0343000665
, x: 0.183669508
y: 0.462635368
z: -0.073025167
, x: 0.181812301
y: 0.474710107
z: -0.0978424102
, x: 0.181854427
y: 0.483927965
z: -0.110394411
, x: 0.145117402
y: 0.486928612
z: -0.0366520286
, x: 0.145868957
y: 0.469795
z: -0.0700282305
, x: 0.149804473
y: 0.476432264
z: -0.0853132904
, x: 0.15358226
y: 0.486806154
z: -0.0916914344
, x: 0.111855432
y: 0.498744488
z: -0.0421562791
, x: 0.109224066
y: 0.481233239
z: -0.0683691651
, x: 0.118124187
y: 0.486437201
z: -0.0783812553
, x: 0.128240481
y: 0.495914638
z: -0.0828392431
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.168906137
y: 0.491384864
z: 1.35534265e-007
, x: 0.190369919
y: 0.481909513
z: -0.0260919165
, x: 0.19424817
y: 0.456529498
z: -0.0343689285
, x: 0.178868383
y: 0.435084492
z: -0.0392793939
, x: 0.16517432
y: 0.417126805
z: -0.0429794528
, x: 0.214609355
y: 0.426163912
z: -0.0139912069
, x: 0.217266366
y: 0.392552406
z: -0.0244894512
, x: 0.219041407
y: 0.370426416
z: -0.0356063023
, x: 0.219657496
y: 0.353444546
z: -0.0447874703
, x: 0.189637065
y: 0.425873339
z: -0.00752703054
, x: 0.183170393
y: 0.40575093
z: -0.0279560946
, x: 0.170730278
y: 0.4057962
z: -0.045824606
, x: 0.162586629
y: 0.410395414
z: -0.055030562
, x: 0.167172402
y: 0.430182219
z: -0.00338542974
, x: 0.161231339
y: 0.41172573
z: -0.0216465574
, x: 0.156427398
y: 0.41022566
z: -0.0364031084
, x: 0.153570637
y: 0.41561687
z: -0.0432114266
, x: 0.149749979
y: 0.439096659
z: -0.00112892292
, x: 0.144734144
y: 0.424642324
z: -0.017210329
, x: 0.144109741
y: 0.42142266
z: -0.0276829191
, x: 0.146692902
y: 0.422772259
z: -0.0327465609
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.188697085
y: 0.528069496
z: -4.10828314e-008
, x: 0.21960178
y: 0.51058358
z: -0.0339000113
, x: 0.226772591
y: 0.485265493
z: -0.0517820045
, x: 0.190684289
y: 0.470556855
z: -0.0677681938
, x: 0.153911501
y: 0.460366696
z: -0.0832264125
, x: 0.215604261
y: 0.419324189
z: -0.0307268
, x: 0.218291461
y: 0.367305875
z: -0.0517261885
, x: 0.217992127
y: 0.336979
z: -0.0672127381
, x: 0.218808204
y: 0.309318572
z: -0.079032369
, x: 0.181520984
y: 0.424042702
z: -0.0277710482
, x: 0.159893945
y: 0.402987
z: -0.0620275401
, x: 0.147328779
y: 0.430557072
z: -0.0771985948
, x: 0.148703992
y: 0.450805545
z: -0.0812284276
, x: 0.153172046
y: 0.435690701
z: -0.0277491491
, x: 0.13125439
y: 0.419957846
z: -0.0591421276
, x: 0.130459517
y: 0.443753242
z: -0.0624798574
, x: 0.138143048
y: 0.461955279
z: -0.0573695302
, x: 0.132766813
y: 0.451372117
z: -0.0306925792
, x: 0.110215761
y: 0.43582961
z: -0.051407855
, x: 0.115196727
y: 0.44921872
z: -0.0502294041
, x: 0.128758833
y: 0.463335484
z: -0.0439714156
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.196535647
y: 0.491763711
z: 3.83622e-008
, x: 0.221083775
y: 0.482891321
z: -0.0187726617
, x: 0.233552694
y: 0.464162171
z: -0.0290526301
, x: 0.223646954
y: 0.447656631
z: -0.0385522395
, x: 0.205881044
y: 0.434977591
z: -0.0473996289
, x: 0.239175305
y: 0.425189883
z: -0.0160876699
, x: 0.244597018
y: 0.392197043
z: -0.0284488276
, x: 0.248097152
y: 0.371246427
z: -0.037788175
, x: 0.248647571
y: 0.354634166
z: -0.0450155102
, x: 0.2176373
y: 0.425645649
z: -0.0149768554
, x: 0.216961
y: 0.408041298
z: -0.0362579562
, x: 0.215173438
y: 0.424445331
z: -0.0448208302
, x: 0.214829117
y: 0.437442333
z: -0.0464199558
, x: 0.197632134
y: 0.430524766
z: -0.0155353593
, x: 0.196885288
y: 0.408502102
z: -0.0346176922
, x: 0.199499637
y: 0.422945201
z: -0.0344478674
, x: 0.20137997
y: 0.436542928
z: -0.0300068874
, x: 0.178939581
y: 0.439333469
z: -0.0178095866
, x: 0.177388102
y: 0.424974412
z: -0.0329564735
, x: 0.183684275
y: 0.432405
z: -0.0330031104
, x: 0.189312711
y: 0.441011637
z: -0.029381441
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.17345354
y: 0.492561102
z: 4.91747691e-008
, x: 0.201795489
y: 0.485621542
z: -0.0350614525
, x: 0.209158257
y: 0.467406929
z: -0.051809717
, x: 0.177408978
y: 0.455908895
z: -0.0650981888
, x: 0.148593262
y: 0.444625705
z: -0.0784034431
, x: 0.211357534
y: 0.413510978
z: -0.0320182778
, x: 0.219782427
y: 0.373417228
z: -0.0507517271
, x: 0.222217783
y: 0.348602384
z: -0.0643236861
, x: 0.222555593
y: 0.327978849
z: -0.0743609741
, x: 0.180895701
y: 0.413844883
z: -0.0256234761
, x: 0.163544953
y: 0.393533349
z: -0.0572658889
, x: 0.149897814
y: 0.41665104
z: -0.0723432526
, x: 0.146999046
y: 0.436401099
z: -0.076051414
, x: 0.15476875
y: 0.420064569
z: -0.0222268384
, x: 0.139441833
y: 0.401597351
z: -0.0543298125
, x: 0.130301774
y: 0.42385152
z: -0.062103536
, x: 0.129528195
y: 0.443385035
z: -0.0590466335
, x: 0.136370629
y: 0.430415928
z: -0.0211099051
, x: 0.118599057
y: 0.418467134
z: -0.0473267213
, x: 0.117451139
y: 0.432832479
z: -0.0526239835
, x: 0.123445898
y: 0.448013663
z: -0.0498327129
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.189267531
y: 0.518116832
z: 1.28954767e-007
, x: 0.21833621
y: 0.504542232
z: -0.0248710904
, x: 0.233145148
y: 0.480162293
z: -0.0402761027
, x: 0.218186438
y: 0.461809933
z: -0.0546980053
, x: 0.189620361
y: 0.452382475
z: -0.0689208284
, x: 0.224209875
y: 0.435426086
z: -0.0249731224
, x: 0.225504354
y: 0.39700529
z: -0.040800862
, x: 0.225777581
y: 0.37327075
z: -0.0526109971
, x: 0.225106716
y: 0.355583251
z: -0.0616148263
, x: 0.193867236
y: 0.437655807
z: -0.0243013557
, x: 0.188881367
y: 0.419795662
z: -0.05265202
, x: 0.18859598
y: 0.437380791
z: -0.0658876449
, x: 0.193259507
y: 0.454428792
z: -0.0696415752
, x: 0.166523904
y: 0.445789814
z: -0.025715705
, x: 0.154622942
y: 0.419452578
z: -0.0479008257
, x: 0.157808021
y: 0.424709737
z: -0.0542355366
, x: 0.164944947
y: 0.436546177
z: -0.0548668168
, x: 0.142581433
y: 0.45869574
z: -0.0293136258
, x: 0.132612169
y: 0.439540416
z: -0.0456582867
, x: 0.139733255
y: 0.438826084
z: -0.0498162843
, x: 0.151419103
y: 0.444971293
z: -0.0500171967
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.210954234
y: 0.481170475
z: -1.6184968e-008
, x: 0.227640465
y: 0.467935741
z: -0.0292959195
, x: 0.222865283
y: 0.445408583
z: -0.0363007374
, x: 0.195068896
y: 0.432105035
z: -0.0384229943
, x: 0.171178415
y: 0.4250108
z: -0.0387233272
, x: 0.230631739
y: 0.406342983
z: -0.0164282769
, x: 0.23438704
y: 0.372359574
z: -0.0259640794
, x: 0.233975232
y: 0.353463501
z: -0.0340386108
, x: 0.23228009
y: 0.335983664
z: -0.0409850143
, x: 0.205200717
y: 0.407580197
z: -0.00890261
, x: 0.191730395
y: 0.385881215
z: -0.0260525476
, x: 0.18606551
y: 0.406559438
z: -0.0356223434
, x: 0.188117772
y: 0.420909017
z: -0.0376860648
, x: 0.184579059
y: 0.41388005
z: -0.00436448492
, x: 0.173487037
y: 0.392617434
z: -0.0225480907
, x: 0.172150955
y: 0.409627587
z: -0.0294097438
, x: 0.175828218
y: 0.422171354
z: -0.0287598856
, x: 0.172999054
y: 0.424870074
z: -0.00211648201
, x: 0.160881981
y: 0.412867576
z: -0.0171806514
, x: 0.163360655
y: 0.421447903
z: -0.0212152097
, x: 0.170380756
y: 0.431454688
z: -0.0200493447
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.214957058
y: 0.533487141
z: 1.60707557e-007
, x: 0.238908112
y: 0.52258
z: -0.017778961
, x: 0.250713557
y: 0.504389346
z: -0.0300623272
, x: 0.249288633
y: 0.488315135
z: -0.042155195
, x: 0.248611167
y: 0.472609431
z: -0.053288836
, x: 0.246395737
y: 0.466472507
z: -0.0204883311
, x: 0.252578467
y: 0.429103971
z: -0.0358372964
, x: 0.257737696
y: 0.407782316
z: -0.0460566543
, x: 0.259782732
y: 0.390237
z: -0.053509593
, x: 0.226787686
y: 0.467302442
z: -0.0214554053
, x: 0.236596793
y: 0.445284426
z: -0.0468785129
, x: 0.249526575
y: 0.456123203
z: -0.057785634
, x: 0.256251812
y: 0.467899203
z: -0.0607323758
, x: 0.207535729
y: 0.47183153
z: -0.0238980986
, x: 0.215575457
y: 0.451037139
z: -0.0455635898
, x: 0.232609987
y: 0.461430341
z: -0.0478567183
, x: 0.243587241
y: 0.473178804
z: -0.0452663861
, x: 0.188631207
y: 0.480725616
z: -0.0280693434
, x: 0.199971974
y: 0.470742404
z: -0.0447166264
, x: 0.214962572
y: 0.47361654
z: -0.0479984507
, x: 0.226120621
y: 0.477300912
z: -0.0472080782
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.161822602
y: 0.544154
z: 3.46094282e-008
, x: 0.183396772
y: 0.534575701
z: -0.0267529357
, x: 0.190680563
y: 0.512284815
z: -0.0350421369
, x: 0.174048439
y: 0.489956558
z: -0.0404484794
, x: 0.155890331
y: 0.472385019
z: -0.0445632
, x: 0.217353761
y: 0.480027854
z: -0.0136779929
, x: 0.225900412
y: 0.445396602
z: -0.0260534268
, x: 0.229383305
y: 0.425088465
z: -0.0377078
, x: 0.230312437
y: 0.406206906
z: -0.0477351025
, x: 0.1924541
y: 0.475751609
z: -0.00835586619
, x: 0.189904839
y: 0.455130309
z: -0.0305355508
, x: 0.173306808
y: 0.462326497
z: -0.0487541445
, x: 0.161505356
y: 0.470306486
z: -0.0585960932
, x: 0.168893084
y: 0.476426035
z: -0.00574402232
, x: 0.164668113
y: 0.453213155
z: -0.0289485846
, x: 0.151525617
y: 0.461159855
z: -0.0435972214
, x: 0.141575292
y: 0.472346187
z: -0.0494412147
, x: 0.149900094
y: 0.4815301
z: -0.00484032882
, x: 0.14538236
y: 0.464989901
z: -0.0254326183
, x: 0.138641402
y: 0.469168901
z: -0.0363561213
, x: 0.132987797
y: 0.477207243
z: -0.0411073305
]",Left
